Student_ID,Gender,Ethnicity,Scholarship,Weekly_Attendance,Weekly_Logins,Assignments,Quizzes,Programming_Projects,Label
S120,Female,Black,Yes,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 2, 0, 0, 2, 0, 0, 1, 1, 0, 2, 0, 0, 2]","[{'Submission_Status': 'Late', 'Grade': 'E'}, {'Submission_Status': 'Never Submitted', 'Grade': 'E'}, {'Submission_Status': 'Never Submitted', 'Grade': 'D'}, {'Submission_Status': 'Never Submitted', 'Grade': 'D'}, {'Submission_Status': 'Late', 'Grade': 'F'}, {'Submission_Status': 'Late', 'Grade': 'E'}, {'Submission_Status': 'Never Submitted', 'Grade': 'D'}, {'Submission_Status': 'Late', 'Grade': 'F'}, {'Submission_Status': 'Late', 'Grade': 'F'}, {'Submission_Status': 'Late', 'Grade': 'F'}, {'Submission_Status': 'Late', 'Grade': 'D'}, {'Submission_Status': 'Late', 'Grade': 'D'}, {'Submission_Status': 'Never Submitted', 'Grade': 'D'}, {'Submission_Status': 'Never Submitted', 'Grade': 'F'}, {'Submission_Status': 'Never Submitted', 'Grade': 'F'}, {'Submission_Status': 'Never Submitted', 'Grade': 'F'}]","['D', 'D', 'F', 'E', 'E', 'D', 'D', 'D', 'E', 'E', 'D', 'D', 'E', 'E', 'E', 'F']","['D', 'D', 'E', 'E']",Crisis
S121,Non-binary,White,No,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[10, 10, 6, 6, 9, 8, 6, 6, 8, 8, 8, 8, 9, 10, 7, 5]","[{'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}]","['B', 'B', 'B', 'B', 'B', 'A', 'B', 'A', 'B', 'B', 'A', 'B', 'B', 'B', 'A', 'B']","['A', 'A', 'B', 'B']",Normal
S122,Non-binary,Black,No,"[1, 1, 2, 2, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 2]","[6, 6, 6, 6, 6, 5, 5, 4, 4, 4, 3, 3, 2, 2, 2, 2]","[{'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'On Time', 'Grade': 'C'}, {'Submission_Status': 'Submitted', 'Grade': 'C'}, {'Submission_Status': 'Late', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'C'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}]","['A', 'B', 'C', 'C', 'B', 'C', 'C', 'C', 'B', 'B', 'C', 'B', 'C', 'B', 'B', 'C']","['B', 'B', 'A', 'A']",Drift
S123,Non-binary,Black,No,"[1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0]","[2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 1, 0, 1]","[{'Submission_Status': 'Never Submitted', 'Grade': 'D'}, {'Submission_Status': 'Late', 'Grade': 'F'}, {'Submission_Status': 'Never Submitted', 'Grade': 'D'}, {'Submission_Status': 'Late', 'Grade': 'F'}, {'Submission_Status': 'Never Submitted', 'Grade': 'D'}, {'Submission_Status': 'Late', 'Grade': 'E'}, {'Submission_Status': 'Never Submitted', 'Grade': 'F'}, {'Submission_Status': 'Never Submitted', 'Grade': 'F'}, {'Submission_Status': 'Never Submitted', 'Grade': 'E'}, {'Submission_Status': 'Never Submitted', 'Grade': 'E'}, {'Submission_Status': 'Late', 'Grade': 'D'}, {'Submission_Status': 'Never Submitted', 'Grade': 'E'}, {'Submission_Status': 'Never Submitted', 'Grade': 'D'}, {'Submission_Status': 'Never Submitted', 'Grade': 'D'}, {'Submission_Status': 'Never Submitted', 'Grade': 'E'}, {'Submission_Status': 'Late', 'Grade': 'E'}]","['E', 'F', 'D', 'F', 'E', 'F', 'E', 'F', 'D', 'D', 'F', 'D', 'F', 'F', 'F', 'E']","['F', 'F', 'D', 'F']",Crisis
S124,Non-binary,Asian,Yes,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[9, 9, 9, 5, 9, 9, 6, 8, 9, 5, 5, 10, 9, 6, 5, 7]","[{'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}]","['B', 'A', 'A', 'A', 'A', 'B', 'A', 'A', 'B', 'A', 'A', 'B', 'B', 'A', 'A', 'B']","['A', 'A', 'A', 'B']",Normal
S125,Female,Asian,No,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[6, 8, 7, 7, 8, 5, 5, 6, 6, 9, 9, 6, 8, 9, 9, 8]","[{'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}]","['B', 'B', 'B', 'A', 'A', 'A', 'B', 'A', 'A', 'B', 'B', 'A', 'A', 'B', 'B', 'A']","['A', 'A', 'B', 'B']",Normal
S126,Non-binary,Hispanic,No,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[7, 10, 6, 9, 9, 7, 5, 6, 10, 9, 9, 5, 7, 5, 8, 10]","[{'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}]","['A', 'A', 'A', 'B', 'A', 'A', 'A', 'B', 'B', 'B', 'A', 'A', 'A', 'B', 'A', 'B']","['B', 'B', 'B', 'A']",Normal
S127,Non-binary,Asian,Yes,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[8, 7, 6, 8, 5, 6, 10, 5, 7, 10, 10, 7, 6, 5, 9, 10]","[{'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}]","['A', 'A', 'A', 'A', 'A', 'A', 'B', 'A', 'B', 'A', 'A', 'B', 'B', 'A', 'B', 'A']","['B', 'B', 'B', 'B']",Normal
S128,Male,Other,No,"[2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 2, 1, 2, 1, 1, 1]","[6, 5, 5, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 2, 2]","[{'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'C'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'Submitted', 'Grade': 'A'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'C'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'C'}]","['B', 'A', 'A', 'C', 'A', 'C', 'A', 'B', 'B', 'B', 'A', 'C', 'B', 'A', 'C', 'C']","['A', 'B', 'B', 'B']",Drift
S129,Female,Other,Yes,"[2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2]","[6, 6, 6, 6, 5, 4, 4, 4, 3, 3, 3, 3, 3, 3, 2, 2]","[{'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'C'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'Late', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'C'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'A'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'Submitted', 'Grade': 'C'}]","['C', 'B', 'C', 'C', 'B', 'C', 'B', 'B', 'B', 'A', 'A', 'B', 'A', 'B', 'A', 'A']","['A', 'A', 'B', 'A']",Drift
S130,Male,White,No,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[10, 8, 6, 8, 6, 5, 7, 5, 5, 7, 5, 9, 5, 6, 7, 8]","[{'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}]","['A', 'B', 'A', 'A', 'A', 'B', 'A', 'B', 'A', 'B', 'B', 'A', 'B', 'B', 'A', 'B']","['A', 'A', 'A', 'A']",Normal
S131,Male,Black,No,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[10, 7, 7, 9, 8, 10, 6, 5, 9, 9, 6, 9, 7, 6, 7, 6]","[{'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}]","['B', 'B', 'B', 'B', 'B', 'A', 'A', 'A', 'A', 'B', 'A', 'B', 'A', 'B', 'B', 'B']","['A', 'B', 'B', 'A']",Normal
S132,Male,Asian,No,"[2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[6, 6, 6, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 2, 2]","[{'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'A'}, {'Submission_Status': 'Late', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'A'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'Submitted', 'Grade': 'A'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'On Time', 'Grade': 'C'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'Submitted', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'C'}, {'Submission_Status': 'Late', 'Grade': 'A'}]","['B', 'C', 'C', 'A', 'B', 'A', 'A', 'C', 'C', 'A', 'B', 'A', 'C', 'C', 'C', 'B']","['B', 'B', 'A', 'B']",Drift
S133,Male,White,No,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[6, 8, 8, 9, 5, 7, 6, 9, 6, 7, 10, 5, 8, 10, 7, 7]","[{'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}]","['B', 'A', 'B', 'A', 'B', 'B', 'B', 'A', 'A', 'A', 'A', 'A', 'B', 'A', 'A', 'A']","['A', 'B', 'B', 'A']",Normal
S134,Male,Hispanic,Yes,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[8, 5, 7, 9, 5, 6, 7, 8, 8, 6, 5, 6, 9, 8, 8, 10]","[{'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}]","['B', 'A', 'B', 'A', 'B', 'B', 'B', 'B', 'A', 'A', 'B', 'B', 'B', 'B', 'B', 'A']","['B', 'A', 'A', 'B']",Normal
S135,Female,White,Yes,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[10, 9, 5, 8, 10, 5, 6, 6, 7, 10, 9, 7, 10, 5, 10, 10]","[{'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}]","['A', 'B', 'B', 'B', 'B', 'A', 'B', 'A', 'A', 'B', 'A', 'A', 'B', 'B', 'B', 'B']","['A', 'A', 'A', 'B']",Normal
S136,Male,White,No,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[6, 6, 5, 9, 5, 6, 7, 5, 9, 10, 8, 6, 5, 10, 5, 10]","[{'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}]","['A', 'B', 'A', 'A', 'B', 'A', 'A', 'A', 'A', 'B', 'A', 'A', 'B', 'A', 'A', 'A']","['A', 'A', 'A', 'A']",Normal
S137,Female,Other,Yes,"[1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1]","[0, 1, 0, 1, 0, 0, 2, 1, 2, 2, 1, 0, 0, 0, 1, 1]","[{'Submission_Status': 'Never Submitted', 'Grade': 'D'}, {'Submission_Status': 'Late', 'Grade': 'E'}, {'Submission_Status': 'Late', 'Grade': 'F'}, {'Submission_Status': 'Never Submitted', 'Grade': 'F'}, {'Submission_Status': 'Never Submitted', 'Grade': 'F'}, {'Submission_Status': 'Late', 'Grade': 'E'}, {'Submission_Status': 'Late', 'Grade': 'F'}, {'Submission_Status': 'Never Submitted', 'Grade': 'F'}, {'Submission_Status': 'Never Submitted', 'Grade': 'D'}, {'Submission_Status': 'Never Submitted', 'Grade': 'D'}, {'Submission_Status': 'Never Submitted', 'Grade': 'E'}, {'Submission_Status': 'Late', 'Grade': 'F'}, {'Submission_Status': 'Late', 'Grade': 'D'}, {'Submission_Status': 'Late', 'Grade': 'F'}, {'Submission_Status': 'Late', 'Grade': 'E'}, {'Submission_Status': 'Late', 'Grade': 'F'}]","['E', 'D', 'F', 'D', 'D', 'D', 'E', 'E', 'E', 'D', 'D', 'E', 'D', 'F', 'D', 'D']","['F', 'F', 'E', 'F']",Crisis
S138,Female,Black,No,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[7, 10, 5, 9, 8, 10, 7, 5, 6, 10, 7, 7, 6, 6, 9, 5]","[{'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}]","['A', 'A', 'A', 'A', 'B', 'B', 'B', 'A', 'A', 'A', 'B', 'A', 'A', 'B', 'B', 'B']","['A', 'B', 'B', 'A']",Normal
S139,Female,White,No,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[6, 8, 8, 8, 9, 9, 10, 8, 6, 8, 5, 8, 8, 5, 7, 9]","[{'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}]","['A', 'A', 'A', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'A', 'B', 'A', 'A']","['B', 'A', 'A', 'B']",Normal
S140,Female,Hispanic,No,"[2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1]","[6, 6, 6, 6, 5, 5, 5, 5, 4, 3, 3, 3, 2, 2, 2, 2]","[{'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'C'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'A'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'Late', 'Grade': 'B'}]","['C', 'B', 'C', 'B', 'C', 'B', 'A', 'A', 'B', 'A', 'C', 'A', 'A', 'B', 'A', 'C']","['A', 'B', 'A', 'A']",Drift
S141,Male,Asian,Yes,"[1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1]","[6, 6, 6, 6, 5, 5, 5, 4, 3, 2, 2, 2, 2, 2, 2, 2]","[{'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'C'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'C'}, {'Submission_Status': 'Submitted', 'Grade': 'C'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'Late', 'Grade': 'A'}, {'Submission_Status': 'Late', 'Grade': 'B'}]","['C', 'A', 'B', 'B', 'C', 'C', 'C', 'B', 'C', 'B', 'C', 'A', 'A', 'C', 'B', 'A']","['B', 'A', 'B', 'B']",Drift
